customer_id,Recency,Frequency,Monetary,Cluster,discount_amount,category,Recency_scaled,Frequency_scaled,Monetary_scaled,discount_amount_scaled,category_scaled,new_Cluster,segment
CUST01176,216,1,149,1,75.99,1,1.592897286,-1.003173935,-1.127777525,-1.023319996,-1.072328294,0,At-Risk/dormant Segment
CUST01177,57,3,2144.58,2,444.1828,3,-0.391606708,-0.163844165,-0.19029605,-0.375421085,0.514836618,3,loyal customers
CUST01178,68,3,1298.14,2,393.662,2,-0.254313979,-0.163844165,-0.587935744,-0.46432117,-0.278745838,2,New/churn customers
CUST01179,109,1,536.83,1,107.366,1,0.257413466,-1.003173935,-0.945583155,-0.968108497,-1.072328294,2,New/churn customers
CUST01180,24,2,2328.54,2,612.9126,2,-0.803484895,-0.58350905,-0.103875515,-0.07851182,-0.278745838,3,loyal customers
CUST01181,138,1,296.32,1,88.896,1,0.619367025,-1.003173935,-1.05856969,-1.000609657,-1.072328294,2,New/churn customers
CUST01182,109,4,3106.33,0,763.6048,2,0.257413466,0.255820719,0.261513854,0.186657169,-0.278745838,3,loyal customers
CUST01183,7,3,1498.98,2,285.9208,2,-1.015664568,-0.163844165,-0.493585339,-0.653910445,-0.278745838,2,New/churn customers
CUST01184,31,4,2161.4,0,529.9866,3,-0.716116795,0.255820719,-0.182394368,-0.224434459,0.514836618,3,loyal customers
CUST01185,24,6,5763.86,3,1013.268,4,-0.803484895,1.095150489,1.509965503,0.625982749,1.308419074,4,Potential Big Spenders
CUST01186,154,3,2962.35,1,682.1965,2,0.81906554,-0.163844165,0.193875081,0.043405185,-0.278745838,0,At-Risk/dormant Segment
CUST01187,27,3,1729.96,2,486.3906,3,-0.766041424,-0.163844165,-0.385075798,-0.301149161,0.514836618,3,loyal customers
CUST01188,93,2,688.52,2,399.7604,2,0.057714951,-0.58350905,-0.874322386,-0.45358998,-0.278745838,2,New/churn customers
CUST01189,162,3,3126.03,1,277.3612,2,0.918914797,-0.163844165,0.270768499,-0.668972542,-0.278745838,0,At-Risk/dormant Segment
CUST01190,28,4,2968.92,0,928.6044,3,-0.753560267,0.255820719,0.196961528,0.477002502,0.514836618,3,loyal customers
CUST01191,53,1,510.71,2,291.1047,1,-0.441531337,-1.003173935,-0.957853781,-0.644788477,-1.072328294,2,New/churn customers
CUST01192,25,4,2428.76,0,350.2767,3,-0.791003738,0.255820719,-0.056794269,-0.540665109,0.514836618,3,loyal customers
CUST01193,458,1,270.13,4,86.4416,1,4.613337327,-1.003173935,-1.070873201,-1.004928598,-1.072328294,0,At-Risk/dormant Segment
CUST01194,86,3,1852.16,2,592.7587,3,-0.029653149,-0.163844165,-0.32766881,-0.113976092,0.514836618,3,loyal customers
CUST01195,95,1,542.27,2,124.7221,1,0.082677265,-1.003173935,-0.943027558,-0.937567437,-1.072328294,2,New/churn customers
CUST01196,112,3,3110.08,0,984.8469,2,0.294856938,-0.163844165,0.263275525,0.575970908,-0.278745838,3,loyal customers
CUST01197,78,2,406.22,2,186.8612,1,-0.129502407,-0.58350905,-1.006940984,-0.828222944,-1.072328294,2,New/churn customers
CUST01198,32,1,592.73,2,189.6736,1,-0.703635638,-1.003173935,-0.919322512,-0.82327404,-1.072328294,2,New/churn customers
CUST01199,360,3,2144.4,4,443.482,3,3.390183922,-0.163844165,-0.19038061,-0.376654264,0.514836618,0,At-Risk/dormant Segment
CUST01200,59,1,524.27,2,10.4854,1,-0.366644394,-1.003173935,-0.951483579,-1.138586668,-1.072328294,2,New/churn customers
CUST01201,159,7,5885.4,3,1190.1904,5,0.881471326,1.514815373,1.567062437,0.93730831,2.10200153,4,Potential Big Spenders
CUST01202,133,1,650.67,1,195.201,1,0.556961239,-1.003173935,-0.892103519,-0.813547624,-1.072328294,2,New/churn customers
CUST01203,61,2,584.44,2,174.8824,1,-0.341682079,-0.58350905,-0.923216979,-0.849301714,-1.072328294,2,New/churn customers
CUST01204,82,7,4565.27,3,1324.6163,4,-0.079577778,1.514815373,0.946893153,1.173853931,1.308419074,4,Potential Big Spenders
CUST01205,263,4,1861.62,4,791.2493,3,2.179511674,0.255820719,-0.323224702,0.235302448,0.514836618,0,At-Risk/dormant Segment
CUST01206,74,1,819.46,2,131.1136,1,-0.179427036,-1.003173935,-0.812809531,-0.926320488,-1.072328294,2,New/churn customers
CUST01207,111,2,638.42,1,240.0218,2,0.282375781,-0.58350905,-0.897858312,-0.734677674,-0.278745838,2,New/churn customers
CUST01208,96,3,1407.53,1,378.3534,3,0.095158423,-0.163844165,-0.536546624,-0.491259299,0.514836618,3,loyal customers
CUST01209,15,6,2839.8,0,764.6826,3,-0.91581531,1.095150489,0.136303671,0.188553744,0.514836618,3,loyal customers
CUST01210,267,1,429.55,4,146.047,1,2.229436303,-1.003173935,-0.995981041,-0.900042588,-1.072328294,0,At-Risk/dormant Segment
CUST01211,6,5,3668.51,0,1510.996,4,-1.028145725,0.675485604,0.525614183,1.501821247,1.308419074,4,Potential Big Spenders
CUST01212,21,6,5551.95,3,1987.2811,4,-0.840928367,1.095150489,1.410414646,2.339927255,1.308419074,4,Potential Big Spenders
CUST01213,164,1,492.41,1,103.4061,1,0.943877112,-1.003173935,-0.966450736,-0.975076626,-1.072328294,0,At-Risk/dormant Segment
CUST01214,125,4,5584.12,0,531.6175,3,0.457111981,0.255820719,1.425527435,-0.221564608,0.514836618,3,loyal customers
CUST01215,81,4,3464.23,0,749.969,3,-0.092058935,0.255820719,0.429647739,0.16266262,0.514836618,3,loyal customers
CUST01216,108,1,1022.33,1,357.8155,1,0.244932309,-1.003173935,-0.717505475,-0.527399286,-1.072328294,2,New/churn customers
CUST01217,164,2,1295,1,263.5577,1,0.943877112,-0.58350905,-0.589410849,-0.693262187,-1.072328294,0,At-Risk/dormant Segment
CUST01218,1,5,3872.15,0,864.0141,3,-1.090551511,0.675485604,0.621279968,0.363344698,0.514836618,3,loyal customers
CUST01219,87,2,832.04,2,291.214,1,-0.017171992,-0.58350905,-0.806899712,-0.644596144,-1.072328294,2,New/churn customers
CUST01220,99,1,1095.74,1,252.0202,1,0.132601894,-1.003173935,-0.683019003,-0.713564414,-1.072328294,2,New/churn customers
CUST01221,14,1,405.2,2,133.716,1,-0.928296467,-1.003173935,-1.007420158,-0.921741115,-1.072328294,2,New/churn customers
CUST01222,19,1,1199.39,2,47.9756,1,-0.865890681,-1.003173935,-0.634326415,-1.072616178,-1.072328294,2,New/churn customers
CUST01223,119,6,3738.91,0,1040.2797,3,0.382225038,1.095150489,0.558686621,0.673514506,0.514836618,4,Potential Big Spenders
CUST01224,34,1,1005.1,2,331.683,1,-0.678673323,-1.003173935,-0.725599767,-0.57338394,-1.072328294,2,New/churn customers
CUST01225,98,1,620.28,2,18.6084,1,0.120120737,-1.003173935,-0.906380102,-1.124292845,-1.072328294,2,New/churn customers
CUST01226,38,4,2967.87,0,776.1298,4,-0.628748695,0.255820719,0.19646826,0.208697072,1.308419074,3,loyal customers
CUST01227,44,5,2824.19,0,836.9353,3,-0.553861751,0.675485604,0.128970421,0.315694866,0.514836618,3,loyal customers
CUST01228,213,4,2998.23,4,309.261,2,1.555453814,0.255820719,0.210730749,-0.612839327,-0.278745838,0,At-Risk/dormant Segment
CUST01229,148,4,1965.74,1,461.5509,3,0.744178597,0.255820719,-0.274311317,-0.344858909,0.514836618,3,loyal customers
CUST01230,113,2,1398.63,1,417.908,1,0.307338095,-0.58350905,-0.540727657,-0.42165614,-1.072328294,2,New/churn customers
CUST01231,227,1,872.98,1,61.1086,1,1.730190015,-1.003173935,-0.787666961,-1.049506393,-1.072328294,0,At-Risk/dormant Segment
CUST01232,184,2,906.68,1,139.1146,2,1.193500256,-0.58350905,-0.771835411,-0.912241345,-0.278745838,0,At-Risk/dormant Segment
CUST01233,65,7,6627.36,3,1485.769,3,-0.29175745,1.514815373,1.915619626,1.457429978,0.514836618,4,Potential Big Spenders
CUST01234,116,3,2999.91,0,713.441,3,0.344781567,-0.163844165,0.211519978,0.098385287,0.514836618,3,loyal customers
CUST01235,162,5,3111.29,0,607.4825,3,0.918914797,0.675485604,0.263843957,-0.08806702,0.514836618,3,loyal customers
CUST01236,7,10,5515.45,3,1722.2968,4,-1.015664568,2.773810027,1.393267715,1.87364155,1.308419074,1,Discount-Sensitive customers
CUST01237,104,3,1474.19,1,545.2787,3,0.19500768,-0.163844165,-0.50523116,-0.197525364,0.514836618,3,loyal customers
CUST01238,69,6,4787.57,0,1138.8327,4,-0.241832822,1.095150489,1.051325013,0.846935555,1.308419074,4,Potential Big Spenders
CUST01239,194,1,592.44,1,118.488,1,1.318311828,-1.003173935,-0.919458748,-0.948537415,-1.072328294,0,At-Risk/dormant Segment
CUST01240,20,1,434.11,2,147.5974,1,-0.853409524,-1.003173935,-0.993838849,-0.897314391,-1.072328294,2,New/churn customers
CUST01241,39,1,185.08,2,51.8224,1,-0.616267537,-1.003173935,-1.1108279,-1.065847068,-1.072328294,2,New/churn customers
CUST01242,30,9,10650.67,3,2741.9551,6,-0.728597952,2.354145142,3.805685968,3.66790668,2.895583986,1,Discount-Sensitive customers
CUST01243,75,3,1470.48,2,431.0036,1,-0.166945878,-0.163844165,-0.50697404,-0.398612166,-1.072328294,2,New/churn customers
CUST01244,35,5,3977.53,0,658.7664,4,-0.666192166,0.675485604,0.670785274,0.002175872,1.308419074,4,Potential Big Spenders
CUST01245,256,2,1283.42,4,181.5743,2,2.092143574,-0.58350905,-0.59485089,-0.837526159,-0.278745838,0,At-Risk/dormant Segment
CUST01246,263,3,2938.9,4,990.2457,3,2.179511674,-0.163844165,0.182858764,0.58547103,0.514836618,0,At-Risk/dormant Segment
CUST01247,4,1,1439.66,2,345.5184,1,-1.053108039,-1.003173935,-0.521452627,-0.549038161,-1.072328294,2,New/churn customers
CUST01248,104,1,1386.38,1,429.7778,1,0.19500768,-1.003173935,-0.546482449,-0.400769174,-1.072328294,2,New/churn customers
CUST01249,58,4,2733.47,0,498.9588,3,-0.379125551,0.255820719,0.086352075,-0.279033239,0.514836618,3,loyal customers
CUST01250,176,1,612.27,1,208.1718,1,1.093650998,-1.003173935,-0.910143031,-0.790723258,-1.072328294,0,At-Risk/dormant Segment
CUST01251,53,11,6352.58,3,2283.4003,3,-0.441531337,3.193474912,1.786533766,2.861000201,0.514836618,1,Discount-Sensitive customers
CUST01252,39,4,2575.58,0,676.4935,4,-0.616267537,0.255820719,0.012178677,0.03336977,1.308419074,3,loyal customers
CUST01253,100,2,2035.62,1,339.6094,2,0.145083051,-0.58350905,-0.241483164,-0.559436068,-0.278745838,2,New/churn customers
CUST01254,77,2,2465.71,2,1021.2562,1,-0.141983564,-0.58350905,-0.039435936,0.640039368,-1.072328294,2,New/churn customers
CUST01255,79,1,2060.75,2,226.6825,1,-0.11702125,-1.003173935,-0.229677619,-0.758150479,-1.072328294,2,New/churn customers
CUST01256,287,1,564.83,4,118.6143,1,2.479059447,-1.003173935,-0.932429344,-0.948315168,-1.072328294,0,At-Risk/dormant Segment
CUST01257,28,5,3430.98,0,1213.4827,3,-0.753560267,0.675485604,0.414027589,0.978295141,0.514836618,4,Potential Big Spenders
CUST01258,251,7,4454.38,4,1429.1033,5,2.029737788,1.514815373,0.894799366,1.357716878,2.10200153,4,Potential Big Spenders
CUST01259,95,6,4645.31,0,1370.0108,5,0.082677265,1.095150489,0.98449426,1.253733404,2.10200153,4,Potential Big Spenders
CUST01260,10,1,913.67,2,18.2734,1,-0.978221096,-1.003173935,-0.768551656,-1.124882336,-1.072328294,2,New/churn customers
CUST01261,19,1,345.05,2,96.614,1,-0.865890681,-1.003173935,-1.035677362,-0.987028501,-1.072328294,2,New/churn customers
CUST01262,26,1,195.09,2,111.2013,1,-0.778522581,-1.003173935,-1.106125413,-0.961359624,-1.072328294,2,New/churn customers
CUST01263,33,9,6440.45,3,1906.7303,5,-0.691154481,2.354145142,1.827813242,2.198184191,2.10200153,1,Discount-Sensitive customers
CUST01264,52,2,2890.16,2,889.604,2,-0.454012494,-0.58350905,0.159961738,0.408374553,-0.278745838,3,loyal customers
CUST01265,16,2,1398.17,2,569.2839,2,-0.903334153,-0.58350905,-0.540943755,-0.155284063,-0.278745838,2,New/churn customers
CUST01266,52,6,4779.33,0,518.2536,4,-0.454012494,1.095150489,1.047454035,-0.245080701,1.308419074,4,Potential Big Spenders
CUST01267,59,8,5703.88,3,1000.7947,4,-0.366644394,1.934480258,1.481788162,0.60403382,1.308419074,4,Potential Big Spenders
CUST01268,20,7,6083.44,3,1129.0603,3,-0.853409524,1.514815373,1.66009746,0.829739327,0.514836618,4,Potential Big Spenders
CUST01269,58,1,534.09,2,42.7272,1,-0.379125551,-1.003173935,-0.946870349,-1.081851645,-1.072328294,2,New/churn customers
CUST01270,58,1,309.87,2,133.2441,1,-0.379125551,-1.003173935,-1.052204185,-0.922571505,-1.072328294,2,New/churn customers
CUST01271,13,1,529.98,2,164.2938,1,-0.940777625,-1.003173935,-0.948801141,-0.867934187,-1.072328294,2,New/churn customers
CUST01272,45,1,1860,2,502.2,1,-0.541380594,-1.003173935,-0.323985743,-0.273329787,-1.072328294,2,New/churn customers
CUST01273,150,2,1602.01,1,550.694,2,0.769140911,-0.58350905,-0.445184014,-0.187996207,-0.278745838,0,At-Risk/dormant Segment
CUST01274,26,7,5246.08,3,1860.9514,3,-0.778522581,1.514815373,1.266723359,2.117628299,0.514836618,4,Potential Big Spenders
CUST01275,35,3,2647.93,0,662.6414,3,-0.666192166,-0.163844165,0.046167184,0.008994605,0.514836618,3,loyal customers
CUST01276,121,4,2151.47,0,668.4644,3,0.407187353,0.255820719,-0.187059273,0.01924118,0.514836618,3,loyal customers
CUST01277,100,5,3500.13,0,952.0116,4,0.145083051,0.675485604,0.446512804,0.518191518,1.308419074,4,Potential Big Spenders
CUST01278,66,4,2385.52,0,635.856,3,-0.279276293,0.255820719,-0.07710751,-0.038138939,0.514836618,3,loyal customers
CUST01279,102,1,1494.42,1,523.047,1,0.170045366,-1.003173935,-0.495727532,-0.236645885,-1.072328294,2,New/churn customers
CUST01280,36,8,8071.46,3,2324.5672,5,-0.653711009,1.934480258,2.594027405,2.933440482,2.10200153,1,Discount-Sensitive customers
CUST01281,216,3,1971.02,4,613.1623,3,1.592897286,-0.163844165,-0.271830885,-0.078072429,0.514836618,0,At-Risk/dormant Segment
CUST01282,79,1,499.65,2,99.93,1,-0.11702125,-1.003173935,-0.963049536,-0.981193425,-1.072328294,2,New/churn customers
CUST01283,41,10,6697.49,3,1903.0613,5,-0.591305223,2.773810027,1.948565223,2.191727951,2.10200153,1,Discount-Sensitive customers
CUST01284,193,5,4033.89,4,1541.0806,4,1.305830671,0.675485604,0.697262015,1.554760304,1.308419074,4,Potential Big Spenders
CUST01285,125,8,6478.76,3,1130.7443,4,0.457111981,1.934480258,1.845810474,0.832702616,1.308419074,4,Potential Big Spenders
CUST01286,227,3,2241.96,4,619.976,2,1.730190015,-0.163844165,-0.144548976,-0.066082546,-0.278745838,0,At-Risk/dormant Segment
CUST01287,90,3,1584.08,2,607.3554,3,0.020271479,-0.163844165,-0.453607151,-0.088290674,0.514836618,3,loyal customers
CUST01288,133,1,486.14,1,184.7332,1,0.556961239,-1.003173935,-0.96939625,-0.831967528,-1.072328294,2,New/churn customers
CUST01289,4,1,742.76,2,133.6968,1,-1.053108039,-1.003173935,-0.848841576,-0.921774901,-1.072328294,2,New/churn customers
CUST01290,54,2,1164.42,2,271.5708,2,-0.42905018,-0.58350905,-0.650754585,-0.679161752,-0.278745838,2,New/churn customers
CUST01291,194,4,2476.76,4,604.1924,3,1.318311828,0.255820719,-0.034244879,-0.09385652,0.514836618,0,At-Risk/dormant Segment
CUST01292,42,2,2412.52,2,422.3582,1,-0.578824066,-0.58350905,-0.064423479,-0.413825243,-1.072328294,2,New/churn customers
CUST01293,16,7,5039.13,3,1036.5891,3,-0.903334153,1.514815373,1.169502606,0.667020257,0.514836618,4,Potential Big Spenders
CUST01294,4,1,750.26,2,337.617,1,-1.053108039,-1.003173935,-0.845318234,-0.56294204,-1.072328294,2,New/churn customers
CUST01295,122,4,12408.61,3,772.022,3,0.41966851,0.255820719,4.631529173,0.201468688,0.514836618,4,Potential Big Spenders
CUST01296,17,2,1024.56,2,353.1621,2,-0.890852996,-0.58350905,-0.716457868,-0.535587749,-0.278745838,2,New/churn customers
CUST01297,3,4,1798.57,0,504.1829,3,-1.065589196,0.255820719,-0.352844264,-0.269840532,0.514836618,3,loyal customers
CUST01298,330,4,1161.46,4,396.0993,2,3.015749206,0.255820719,-0.65214513,-0.460032319,-0.278745838,0,At-Risk/dormant Segment
CUST01299,172,3,2011.06,1,373.6688,3,1.043726369,-0.163844165,-0.253020935,-0.499502663,0.514836618,0,At-Risk/dormant Segment
CUST01300,47,7,4203.76,0,1385.4005,3,-0.51641828,1.514815373,0.777063365,1.280814243,0.514836618,4,Potential Big Spenders
CUST01301,86,4,1662.9,0,622.7366,3,-0.029653149,0.255820719,-0.416579174,-0.061224793,0.514836618,3,loyal customers
CUST01302,2,8,6399.61,3,1566.895,3,-1.078070354,1.934480258,1.80862747,1.600185206,0.514836618,4,Potential Big Spenders
CUST01303,21,2,1442.63,2,379.2514,1,-0.840928367,-0.58350905,-0.520057383,-0.489679113,-1.072328294,2,New/churn customers
CUST01304,28,5,2476.58,0,562.3348,4,-0.753560267,0.675485604,-0.034329439,-0.167512206,1.308419074,3,loyal customers
CUST01305,51,1,311.4,2,140.13,1,-0.466493651,-1.003173935,-1.051485423,-0.910454573,-1.072328294,2,New/churn customers
CUST01306,55,6,7388.34,3,1542.6428,3,-0.416569022,1.095150489,2.27311201,1.557509265,0.514836618,4,Potential Big Spenders
CUST01307,235,2,1179.22,4,330.11,1,1.830039273,-0.58350905,-0.643801856,-0.576151905,-1.072328294,0,At-Risk/dormant Segment
CUST01308,120,3,2085.04,1,493.0255,2,0.394706195,-0.163844165,-0.218266689,-0.289473907,-0.278745838,3,loyal customers
CUST01309,74,6,3102.24,0,1239.7433,3,-0.179427036,1.095150489,0.259592458,1.024505208,0.514836618,4,Potential Big Spenders
CUST01310,140,5,4044.83,0,966.3249,2,0.644329339,0.675485604,0.702401397,0.543378245,-0.278745838,3,loyal customers
CUST01311,44,5,3799.01,0,1230.738,3,-0.553861751,0.675485604,0.586920336,1.008658825,0.514836618,4,Potential Big Spenders
CUST01312,15,5,4551.03,0,670.6055,4,-0.91581531,0.675485604,0.940203501,0.023008816,1.308419074,4,Potential Big Spenders
CUST01313,5,6,7482.84,3,2112.6138,4,-1.040626882,1.095150489,2.317506121,2.560471817,1.308419074,1,Discount-Sensitive customers
CUST01314,2,5,4109.44,0,867.9512,4,-1.078070354,0.675485604,0.732753815,0.370272706,1.308419074,4,Potential Big Spenders
CUST01315,223,1,473.31,1,137.2599,1,1.680265386,-1.003173935,-0.975423514,-0.91550501,-1.072328294,0,At-Risk/dormant Segment
CUST01316,121,1,407.44,1,101.86,1,0.407187353,-1.003173935,-1.006367853,-0.977797256,-1.072328294,2,New/churn customers
CUST01317,257,4,3389,4,663.9436,3,2.104624731,0.255820719,0.394306269,0.011286051,0.514836618,0,At-Risk/dormant Segment
CUST01318,131,2,911.45,1,87.5915,1,0.531998924,-0.58350905,-0.769594565,-1.00290515,-1.072328294,2,New/churn customers
CUST01319,112,1,336.29,1,161.4192,1,0.294856938,-1.003173935,-1.039792625,-0.872992543,-1.072328294,2,New/churn customers
CUST01320,151,3,1828.68,1,330.0084,2,0.781622068,-0.163844165,-0.33869922,-0.576330688,-0.278745838,0,At-Risk/dormant Segment
CUST01321,100,6,2320.32,0,667.2994,3,0.145083051,1.095150489,-0.107737098,0.017191161,0.514836618,3,loyal customers
CUST01322,97,4,3476.6,0,869.4253,3,0.10763958,0.255820719,0.435458905,0.37286664,0.514836618,3,loyal customers
CUST01323,277,3,1273.29,4,455.5196,3,2.354247875,-0.163844165,-0.59960975,-0.355472024,0.514836618,0,At-Risk/dormant Segment
CUST01324,228,1,967.23,1,135.4122,1,1.742671172,-1.003173935,-0.743390295,-0.918756358,-1.072328294,0,At-Risk/dormant Segment
CUST01325,187,5,5492.81,0,957.3077,3,1.230943727,0.675485604,1.382631919,0.527510922,0.514836618,4,Potential Big Spenders
CUST01326,132,3,4393.63,0,1468.6805,2,0.544480082,-0.163844165,0.866260294,1.427359807,-0.278745838,3,loyal customers
CUST01327,84,5,6114.08,3,1493.7338,2,-0.054615464,0.675485604,1.674491487,1.471445421,-0.278745838,4,Potential Big Spenders
CUST01328,55,2,2001.3,2,166.2672,1,-0.416569022,-0.58350905,-0.257605978,-0.864461649,-1.072328294,2,New/churn customers
CUST01329,62,3,1252.03,2,340.2062,3,-0.329200922,-0.163844165,-0.609597251,-0.558385895,0.514836618,3,loyal customers
CUST01330,4,5,5048.89,0,1126.2468,4,-1.053108039,0.675485604,1.174087648,0.824788487,1.308419074,4,Potential Big Spenders
CUST01331,15,6,5693.12,3,1784.3801,5,-0.91581531,1.095150489,1.476733341,1.982887853,2.10200153,4,Potential Big Spenders
CUST01332,18,4,3364.3,0,945.2336,2,-0.878371839,0.255820719,0.382702729,0.506264455,-0.278745838,3,loyal customers
CUST01333,48,1,420.65,2,75.717,1,-0.503937123,-1.003173935,-1.000162073,-1.023800386,-1.072328294,2,New/churn customers
CUST01334,161,4,2962.17,1,402.4495,2,0.90643364,0.255820719,0.19379052,-0.448858044,-0.278745838,0,At-Risk/dormant Segment
CUST01335,76,5,4082.91,0,1018.7165,3,-0.154464721,0.675485604,0.720290579,0.635570327,0.514836618,4,Potential Big Spenders
CUST01336,2,2,910.67,2,196.1333,2,-1.078070354,-0.58350905,-0.769960993,-0.81190708,-0.278745838,2,New/churn customers
CUST01337,50,1,793.95,2,254.064,1,-0.478974808,-1.003173935,-0.824793592,-0.709967995,-1.072328294,2,New/churn customers
CUST01338,8,1,232.88,2,100.1384,1,-1.00318341,-1.003173935,-1.088372466,-0.980826709,-1.072328294,2,New/churn customers
CUST01339,163,1,450.33,1,117.0858,1,0.931395955,-1.003173935,-0.986219034,-0.951004828,-1.072328294,0,At-Risk/dormant Segment
CUST01340,77,1,624.33,2,43.7031,1,-0.141983564,-1.003173935,-0.904477497,-1.08013438,-1.072328294,2,New/churn customers
CUST01341,39,1,395.13,2,90.8799,1,-0.616267537,-1.003173935,-1.012150832,-0.997118641,-1.072328294,2,New/churn customers
CUST01342,85,3,2125.98,0,661.1616,3,-0.042134306,-0.163844165,-0.199033939,0.006390641,0.514836618,3,loyal customers
CUST01343,5,6,3668.71,0,733.2195,4,-1.040626882,1.095150489,0.525708139,0.133188978,1.308419074,4,Potential Big Spenders
CUST01344,396,1,1054.04,4,295.1312,1,3.839505581,-1.003173935,-0.702608785,-0.637703154,-1.072328294,0,At-Risk/dormant Segment
CUST01345,39,1,2465.11,2,640.9286,1,-0.616267537,-1.003173935,-0.039717804,-0.029212822,-1.072328294,2,New/churn customers
CUST01346,39,10,6605.54,3,2315.5835,5,-0.616267537,2.773810027,1.905369049,2.917632108,2.10200153,1,Discount-Sensitive customers
CUST01347,129,1,316.63,1,123.4857,1,0.50703661,-1.003173935,-1.04902848,-0.939743097,-1.072328294,2,New/churn customers
CUST01348,141,4,2160.61,1,543.1538,3,0.656810496,0.255820719,-0.182765494,-0.201264493,0.514836618,3,loyal customers
CUST01349,84,2,2446.67,2,325.3701,2,-0.054615464,-0.58350905,-0.048380528,-0.584492579,-0.278745838,2,New/churn customers
CUST01350,191,2,1242.73,1,313.3785,1,1.280868356,-0.58350905,-0.613966195,-0.605593873,-1.072328294,0,At-Risk/dormant Segment
CUST01351,31,1,542.87,2,228.0054,1,-0.716116795,-1.003173935,-0.94274569,-0.755822608,-1.072328294,2,New/churn customers
CUST01352,124,7,5877.57,3,1788.1283,4,0.444630824,1.514815373,1.563384068,1.989483459,1.308419074,4,Potential Big Spenders
CUST01353,74,1,597.26,2,137.3698,1,-0.179427036,-1.003173935,-0.917194413,-0.915311622,-1.072328294,2,New/churn customers
CUST01354,3,2,1041.99,2,377.1422,2,-1.065589196,-0.58350905,-0.708269621,-0.493390615,-0.278745838,2,New/churn customers
CUST01355,89,1,547.04,2,164.112,1,0.007790322,-1.003173935,-0.940786712,-0.868254096,-1.072328294,2,New/churn customers
CUST01356,43,2,1149.21,2,301.6697,2,-0.566342909,-0.58350905,-0.657899922,-0.626197532,-0.278745838,2,New/churn customers
CUST01357,127,6,4681.22,0,1499.7362,3,0.482074296,1.095150489,1.001364022,1.482007682,0.514836618,4,Potential Big Spenders
CUST01358,19,1,862.52,2,276.0064,1,-0.865890681,-1.003173935,-0.792580849,-0.671356547,-1.072328294,2,New/churn customers
CUST01359,107,5,3628.17,0,786.5306,5,0.232451152,0.675485604,0.5066633,0.226999079,2.10200153,4,Potential Big Spenders
CUST01360,161,8,12310.69,3,5509.6814,6,0.90643364,1.934480258,4.585528418,8.538199786,2.895583986,1,Discount-Sensitive customers
CUST01361,6,1,805.77,2,169.2117,1,-1.028145725,-1.003173935,-0.819240805,-0.859280292,-1.072328294,2,New/churn customers
CUST01362,81,4,2803.19,0,876.6387,3,-0.092058935,0.255820719,0.119105063,0.385559865,0.514836618,3,loyal customers
CUST01363,84,4,3031.55,0,955.7232,3,-0.054615464,0.255820719,0.226383784,0.524722721,0.514836618,3,loyal customers
CUST01364,149,1,1261,1,252.2,1,0.756659754,-1.003173935,-0.605383334,-0.713248025,-1.072328294,2,New/churn customers
CUST01365,248,2,749.98,4,269.9928,1,1.992294316,-0.58350905,-0.845449772,-0.681938516,-1.072328294,0,At-Risk/dormant Segment
CUST01366,99,6,3862.08,0,1609.4811,4,0.132601894,1.095150489,0.616549294,1.675122814,1.308419074,4,Potential Big Spenders
CUST01367,57,1,363.62,2,83.6326,1,-0.391606708,-1.003173935,-1.026953567,-1.009871519,-1.072328294,2,New/churn customers
CUST01368,309,1,498.64,4,164.5512,1,2.753644905,-1.003173935,-0.963524013,-0.867481248,-1.072328294,0,At-Risk/dormant Segment
CUST01369,25,1,477.43,2,95.486,1,-0.791003738,-1.003173935,-0.973488025,-0.989013412,-1.072328294,2,New/churn customers
CUST01370,162,3,3575.26,1,490.3648,3,0.918914797,-0.163844165,0.481807296,-0.294155868,0.514836618,3,loyal customers
CUST01371,9,2,2334.49,2,452.3093,1,-0.990702253,-0.58350905,-0.10108033,-0.361121102,-1.072328294,2,New/churn customers
CUST01372,72,1,366.8,2,36.68,1,-0.20438935,-1.003173935,-1.02545967,-1.092492739,-1.072328294,2,New/churn customers
CUST01373,46,1,291.54,2,174.924,1,-0.528899437,-1.003173935,-1.060815233,-0.849228512,-1.072328294,2,New/churn customers
CUST01374,89,1,282,2,53.58,1,0.007790322,-1.003173935,-1.065296925,-1.062754267,-1.072328294,2,New/churn customers
CUST01375,65,3,2044.14,2,406.8361,2,-0.29175745,-0.163844165,-0.237480648,-0.441139063,-0.278745838,3,loyal customers
CUST01376,35,1,541.57,2,10.8314,1,-0.666192166,-1.003173935,-0.943356403,-1.137977822,-1.072328294,2,New/churn customers
CUST01377,10,1,387.27,2,151.0353,1,-0.978221096,-1.003173935,-1.015843295,-0.891264811,-1.072328294,2,New/churn customers
CUST01378,118,1,348.74,1,55.7984,1,0.369743881,-1.003173935,-1.033943877,-1.058850608,-1.072328294,2,New/churn customers
CUST01379,187,1,2392.34,1,0,1,1.230943727,-1.003173935,-0.073903618,-1.157037543,-1.072328294,0,At-Risk/dormant Segment
CUST01380,45,5,2855.06,0,876.0186,4,-0.541380594,0.675485604,0.143472497,0.384468692,1.308419074,3,loyal customers
CUST01381,3,8,5555.42,3,1368.9582,6,-1.065589196,1.934480258,1.412044779,1.251881173,2.895583986,4,Potential Big Spenders
